region,year,quarter,churn,qrtr_numb
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2019,2019Q1,0.0,1
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2019,2019Q2,0.0,2
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2019,2019Q3,0.0,3
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2019,2019Q4,0.0,4
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2020,2020Q1,0.0,1
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2020,2020Q2,0.0,2
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2020,2020Q3,0.0,3
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2020,2020Q4,0.0,4
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2021,2021Q1,0.0,1
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2021,2021Q2,0.0,2
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2021,2021Q3,0.0,3
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2021,2021Q4,0.0,4
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2022,2022Q1,0.0,1
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2022,2022Q2,0.0,2
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2022,2022Q3,0.0,3
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2022,2022Q4,0.0,4
КАЛИНИНГРАДСКАЯ ОБЛ,2018,2018Q1,0.0,1
КАЛИНИНГРАДСКАЯ ОБЛ,2018,2018Q2,0.0,2
КАЛИНИНГРАДСКАЯ ОБЛ,2018,2018Q3,0.13333333333333333,3
КАЛИНИНГРАДСКАЯ ОБЛ,2018,2018Q4,0.0,4
КАЛИНИНГРАДСКАЯ ОБЛ,2019,2019Q1,0.0,1
КАЛИНИНГРАДСКАЯ ОБЛ,2019,2019Q2,0.0,2
КАЛИНИНГРАДСКАЯ ОБЛ,2019,2019Q3,0.0,3
КАЛИНИНГРАДСКАЯ ОБЛ,2019,2019Q4,0.012903225806451613,4
КАЛИНИНГРАДСКАЯ ОБЛ,2020,2020Q1,0.0,1
КАЛИНИНГРАДСКАЯ ОБЛ,2020,2020Q2,0.0,2
КАЛИНИНГРАДСКАЯ ОБЛ,2020,2020Q3,0.0,3
КАЛИНИНГРАДСКАЯ ОБЛ,2020,2020Q4,0.006493506493506494,4
КАЛИНИНГРАДСКАЯ ОБЛ,2021,2021Q1,0.0,1
КАЛИНИНГРАДСКАЯ ОБЛ,2021,2021Q2,0.06666666666666667,2
КАЛИНИНГРАДСКАЯ ОБЛ,2021,2021Q3,0.0,3
КАЛИНИНГРАДСКАЯ ОБЛ,2021,2021Q4,0.006060606060606061,4
КАЛИНИНГРАДСКАЯ ОБЛ,2022,2022Q1,0.0,1
КАЛИНИНГРАДСКАЯ ОБЛ,2022,2022Q2,0.0,2
КАЛИНИНГРАДСКАЯ ОБЛ,2022,2022Q3,0.0,3
КАЛИНИНГРАДСКАЯ ОБЛ,2022,2022Q4,0.0,4
КАЛМЫКИЯ РЕСП,2018,2018Q1,0.0,1
КАЛМЫКИЯ РЕСП,2018,2018Q2,0.0,2
КАЛМЫКИЯ РЕСП,2018,2018Q3,0.0,3
КАЛМЫКИЯ РЕСП,2018,2018Q4,0.0,4
КАЛМЫКИЯ РЕСП,2019,2019Q4,0.0,4
КАЛМЫКИЯ РЕСП,2020,2020Q2,0.0,2
КАЛМЫКИЯ РЕСП,2020,2020Q3,0.0,3
КАЛМЫКИЯ РЕСП,2020,2020Q4,0.0,4
КАЛМЫКИЯ РЕСП,2021,2021Q2,0.0,2
КАЛМЫКИЯ РЕСП,2021,2021Q3,0.0,3
КАЛМЫКИЯ РЕСП,2021,2021Q4,0.0,4
КАЛМЫКИЯ РЕСП,2022,2022Q1,0.0,1
КАЛМЫКИЯ РЕСП,2022,2022Q2,0.0,2
КАЛМЫКИЯ РЕСП,2022,2022Q3,0.0,3
КАЛМЫКИЯ РЕСП,2022,2022Q4,0.0,4
КАЛУЖСКАЯ ОБЛ,2018,2018Q1,0.03571428571428571,1
КАЛУЖСКАЯ ОБЛ,2018,2018Q2,0.0,2
КАЛУЖСКАЯ ОБЛ,2018,2018Q3,0.0,3
КАЛУЖСКАЯ ОБЛ,2018,2018Q4,0.0070921985815602835,4
КАЛУЖСКАЯ ОБЛ,2019,2019Q1,0.041666666666666664,1
КАЛУЖСКАЯ ОБЛ,2019,2019Q2,0.037037037037037035,2
КАЛУЖСКАЯ ОБЛ,2019,2019Q3,0.0,3
КАЛУЖСКАЯ ОБЛ,2019,2019Q4,0.013793103448275862,4
КАЛУЖСКАЯ ОБЛ,2020,2020Q1,0.07142857142857142,1
КАЛУЖСКАЯ ОБЛ,2020,2020Q2,0.0,2
КАЛУЖСКАЯ ОБЛ,2020,2020Q3,0.0,3
КАЛУЖСКАЯ ОБЛ,2020,2020Q4,0.00684931506849315,4
КАЛУЖСКАЯ ОБЛ,2021,2021Q1,0.037037037037037035,1
КАЛУЖСКАЯ ОБЛ,2021,2021Q2,0.038461538461538464,2
КАЛУЖСКАЯ ОБЛ,2021,2021Q3,0.0,3
КАЛУЖСКАЯ ОБЛ,2021,2021Q4,0.0136986301369863,4
КАЛУЖСКАЯ ОБЛ,2022,2022Q1,0.0,1
КАЛУЖСКАЯ ОБЛ,2022,2022Q2,0.06060606060606061,2
КАЛУЖСКАЯ ОБЛ,2022,2022Q3,0.0,3
КАЛУЖСКАЯ ОБЛ,2022,2022Q4,0.0,4
КАМЧАТСКИЙ КРАЙ,2018,2018Q1,0.0,1
КАМЧАТСКИЙ КРАЙ,2018,2018Q2,0.0,2
КАМЧАТСКИЙ КРАЙ,2018,2018Q3,0.25,3
КАМЧАТСКИЙ КРАЙ,2018,2018Q4,0.0,4
КАМЧАТСКИЙ КРАЙ,2019,2019Q1,0.0,1
КАМЧАТСКИЙ КРАЙ,2019,2019Q2,0.0,2
КАМЧАТСКИЙ КРАЙ,2019,2019Q3,0.0,3
КАМЧАТСКИЙ КРАЙ,2019,2019Q4,0.0,4
КАМЧАТСКИЙ КРАЙ,2020,2020Q1,0.0,1
КАМЧАТСКИЙ КРАЙ,2020,2020Q2,0.0,2
КАМЧАТСКИЙ КРАЙ,2020,2020Q3,0.0,3
КАМЧАТСКИЙ КРАЙ,2020,2020Q4,0.0,4
КАМЧАТСКИЙ КРАЙ,2021,2021Q1,0.0,1
КАМЧАТСКИЙ КРАЙ,2021,2021Q2,0.0,2
КАМЧАТСКИЙ КРАЙ,2021,2021Q3,0.0,3
КАМЧАТСКИЙ КРАЙ,2021,2021Q4,0.0,4
КАМЧАТСКИЙ КРАЙ,2022,2022Q1,0.0,1
КАМЧАТСКИЙ КРАЙ,2022,2022Q2,0.0,2
КАМЧАТСКИЙ КРАЙ,2022,2022Q3,0.0,3
КАМЧАТСКИЙ КРАЙ,2022,2022Q4,0.0,4
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2018,2018Q1,0.05263157894736842,1
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2018,2018Q2,0.05555555555555555,2
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2018,2018Q3,0.05555555555555555,3
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2018,2018Q4,0.0,4
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2019,2019Q1,0.0,1
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2019,2019Q2,0.0,2
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2019,2019Q3,0.0,3
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2019,2019Q4,0.0,4
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2020,2020Q1,0.0,1
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2020,2020Q2,0.0,2
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2020,2020Q3,0.0,3
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2020,2020Q4,0.035398230088495575,4
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2021,2021Q1,0.043478260869565216,1
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2021,2021Q2,0.047619047619047616,2
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2021,2021Q3,0.0,3
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2021,2021Q4,0.0,4
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2022,2022Q1,0.037037037037037035,1
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2022,2022Q2,0.038461538461538464,2
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2022,2022Q3,0.0,3
КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,2022,2022Q4,0.0,4
КАРЕЛИЯ РЕСП,2018,2018Q1,0.034653465346534656,1
КАРЕЛИЯ РЕСП,2018,2018Q2,0.02040816326530612,2
КАРЕЛИЯ РЕСП,2018,2018Q3,0.010101010101010102,3
КАРЕЛИЯ РЕСП,2018,2018Q4,0.016317016317016316,4
КАРЕЛИЯ РЕСП,2019,2019Q1,0.021505376344086023,1
КАРЕЛИЯ РЕСП,2019,2019Q2,0.011235955056179775,2
КАРЕЛИЯ РЕСП,2019,2019Q3,0.0058823529411764705,3
КАРЕЛИЯ РЕСП,2019,2019Q4,0.01273148148148148,4
КАРЕЛИЯ РЕСП,2020,2020Q1,0.016574585635359115,1
КАРЕЛИЯ РЕСП,2020,2020Q2,0.017964071856287425,2
КАРЕЛИЯ РЕСП,2020,2020Q3,0.012578616352201259,3
КАРЕЛИЯ РЕСП,2020,2020Q4,0.006082725060827251,4
КАРЕЛИЯ РЕСП,2021,2021Q1,0.013071895424836602,1
КАРЕЛИЯ РЕСП,2021,2021Q2,0.013071895424836602,2
КАРЕЛИЯ РЕСП,2021,2021Q3,0.012578616352201259,3
КАРЕЛИЯ РЕСП,2021,2021Q4,0.004678362573099415,4
КАРЕЛИЯ РЕСП,2022,2022Q1,0.013513513513513514,1
КАРЕЛИЯ РЕСП,2022,2022Q2,0.007352941176470588,2
КАРЕЛИЯ РЕСП,2022,2022Q3,0.015151515151515152,3
КАРЕЛИЯ РЕСП,2022,2022Q4,0.0,4
КЕМЕРОВСКАЯ ОБЛ,2018,2018Q1,0.0,1
КЕМЕРОВСКАЯ ОБЛ,2018,2018Q2,0.05,2
КЕМЕРОВСКАЯ ОБЛ,2018,2018Q3,0.0,3
КЕМЕРОВСКАЯ ОБЛ,2018,2018Q4,0.0,4
КЕМЕРОВСКАЯ ОБЛ,2019,2019Q1,0.0,1
КЕМЕРОВСКАЯ ОБЛ,2019,2019Q2,0.0,2
КЕМЕРОВСКАЯ ОБЛ,2019,2019Q3,0.0,3
КЕМЕРОВСКАЯ ОБЛ,2019,2019Q4,0.0,4
КЕМЕРОВСКАЯ ОБЛ,2020,2020Q1,0.0,1
КЕМЕРОВСКАЯ ОБЛ,2020,2020Q2,0.0,2
КЕМЕРОВСКАЯ ОБЛ,2020,2020Q3,0.0,3
КЕМЕРОВСКАЯ ОБЛ,2020,2020Q4,0.03225806451612903,4
КЕМЕРОВСКАЯ ОБЛ,2021,2021Q1,0.0,1
КЕМЕРОВСКАЯ ОБЛ,2021,2021Q2,0.0,2
КЕМЕРОВСКАЯ ОБЛ,2021,2021Q3,0.0,3
КЕМЕРОВСКАЯ ОБЛ,2021,2021Q4,0.0,4
КЕМЕРОВСКАЯ ОБЛ,2022,2022Q1,0.0,1
КЕМЕРОВСКАЯ ОБЛ,2022,2022Q2,0.05263157894736842,2
КЕМЕРОВСКАЯ ОБЛ,2022,2022Q3,0.0625,3
КЕМЕРОВСКАЯ ОБЛ,2022,2022Q4,0.0,4
КИРОВСКАЯ ОБЛ,2018,2018Q1,0.0,1
КИРОВСКАЯ ОБЛ,2018,2018Q2,0.0,2
КИРОВСКАЯ ОБЛ,2018,2018Q3,0.0,3
КИРОВСКАЯ ОБЛ,2018,2018Q4,0.014492753623188406,4
КИРОВСКАЯ ОБЛ,2019,2019Q1,0.0196078431372549,1
КИРОВСКАЯ ОБЛ,2019,2019Q2,0.0,2
КИРОВСКАЯ ОБЛ,2019,2019Q3,0.0,3
КИРОВСКАЯ ОБЛ,2019,2019Q4,0.0,4
КИРОВСКАЯ ОБЛ,2020,2020Q1,0.0,1
КИРОВСКАЯ ОБЛ,2020,2020Q2,0.0,2
КИРОВСКАЯ ОБЛ,2020,2020Q3,0.0,3
КИРОВСКАЯ ОБЛ,2020,2020Q4,0.020134228187919462,4
КИРОВСКАЯ ОБЛ,2021,2021Q1,0.08333333333333333,1
КИРОВСКАЯ ОБЛ,2021,2021Q2,0.0,2
КИРОВСКАЯ ОБЛ,2021,2021Q3,0.0,3
КИРОВСКАЯ ОБЛ,2021,2021Q4,0.0,4
КИРОВСКАЯ ОБЛ,2022,2022Q1,0.0,1
КИРОВСКАЯ ОБЛ,2022,2022Q2,0.047619047619047616,2
КИРОВСКАЯ ОБЛ,2022,2022Q3,0.0,3
КИРОВСКАЯ ОБЛ,2022,2022Q4,0.0,4
КОМИ РЕСП,2018,2018Q1,0.01256281407035176,1
КОМИ РЕСП,2018,2018Q2,0.00963855421686747,2
КОМИ РЕСП,2018,2018Q3,0.013856812933025405,3
КОМИ РЕСП,2018,2018Q4,0.011315417256011316,4
КОМИ РЕСП,2019,2019Q1,0.01545253863134658,1
КОМИ РЕСП,2019,2019Q2,0.010964912280701754,2
КОМИ РЕСП,2019,2019Q3,0.020361990950226245,3
КОМИ РЕСП,2019,2019Q4,0.004032258064516129,4
КОМИ РЕСП,2020,2020Q1,0.0,1
КОМИ РЕСП,2020,2020Q2,0.0,2
КОМИ РЕСП,2020,2020Q3,0.0,3
КОМИ РЕСП,2020,2020Q4,0.07142857142857142,4
КОМИ РЕСП,2021,2021Q1,0.04020100502512563,1
КОМИ РЕСП,2021,2021Q2,0.013262599469496022,2
КОМИ РЕСП,2021,2021Q3,0.021108179419525065,3
КОМИ РЕСП,2021,2021Q4,0.0113314447592068,4
КОМИ РЕСП,2022,2022Q1,0.024324324324324326,1
КОМИ РЕСП,2022,2022Q2,0.008021390374331552,2
КОМИ РЕСП,2022,2022Q3,0.004987531172069825,3
КОМИ РЕСП,2022,2022Q4,0.0,4
КОСТРОМСКАЯ ОБЛ,2018,2018Q1,0.058823529411764705,1
КОСТРОМСКАЯ ОБЛ,2018,2018Q2,0.06666666666666667,2
КОСТРОМСКАЯ ОБЛ,2018,2018Q3,0.0,3
КОСТРОМСКАЯ ОБЛ,2018,2018Q4,0.01,4
КОСТРОМСКАЯ ОБЛ,2019,2019Q1,0.0,1
КОСТРОМСКАЯ ОБЛ,2019,2019Q2,0.0,2
КОСТРОМСКАЯ ОБЛ,2019,2019Q3,0.0,3
КОСТРОМСКАЯ ОБЛ,2019,2019Q4,0.0,4
КОСТРОМСКАЯ ОБЛ,2020,2020Q1,0.0,1
КОСТРОМСКАЯ ОБЛ,2020,2020Q2,0.0,2
КОСТРОМСКАЯ ОБЛ,2020,2020Q3,0.0,3
КОСТРОМСКАЯ ОБЛ,2020,2020Q4,0.009259259259259259,4
КОСТРОМСКАЯ ОБЛ,2021,2021Q1,0.10526315789473684,1
КОСТРОМСКАЯ ОБЛ,2021,2021Q2,0.07142857142857142,2
КОСТРОМСКАЯ ОБЛ,2021,2021Q3,0.0,3
КОСТРОМСКАЯ ОБЛ,2021,2021Q4,0.0,4
КОСТРОМСКАЯ ОБЛ,2022,2022Q1,0.0,1
КОСТРОМСКАЯ ОБЛ,2022,2022Q2,0.0,2
КОСТРОМСКАЯ ОБЛ,2022,2022Q3,0.0,3
КОСТРОМСКАЯ ОБЛ,2022,2022Q4,0.0,4
КРАСНОДАРСКИЙ КРАЙ,2018,2018Q1,0.022628372497824196,1
КРАСНОДАРСКИЙ КРАЙ,2018,2018Q2,0.017355371900826446,2
КРАСНОДАРСКИЙ КРАЙ,2018,2018Q3,0.024529844644317254,3
КРАСНОДАРСКИЙ КРАЙ,2018,2018Q4,0.023529411764705882,4
КРАСНОДАРСКИЙ КРАЙ,2019,2019Q1,0.01484375,1
КРАСНОДАРСКИЙ КРАЙ,2019,2019Q2,0.02109375,2
КРАСНОДАРСКИЙ КРАЙ,2019,2019Q3,0.015174506828528073,3
КРАСНОДАРСКИЙ КРАЙ,2019,2019Q4,0.0035842293906810036,4
КРАСНОДАРСКИЙ КРАЙ,2020,2020Q1,0.0021474588403722263,1
КРАСНОДАРСКИЙ КРАЙ,2020,2020Q2,0.0006920415224913495,2
КРАСНОДАРСКИЙ КРАЙ,2020,2020Q3,0.0006720430107526882,3
КРАСНОДАРСКИЙ КРАЙ,2020,2020Q4,0.07441860465116279,4
КРАСНОДАРСКИЙ КРАЙ,2021,2021Q1,0.036542515811665496,1
КРАСНОДАРСКИЙ КРАЙ,2021,2021Q2,0.040316774658027354,2
КРАСНОДАРСКИЙ КРАЙ,2021,2021Q3,0.030882352941176472,3
КРАСНОДАРСКИЙ КРАЙ,2021,2021Q4,0.017610661589719183,4
КРАСНОДАРСКИЙ КРАЙ,2022,2022Q1,0.0180064308681672,1
КРАСНОДАРСКИЙ КРАЙ,2022,2022Q2,0.03896103896103896,2
КРАСНОДАРСКИЙ КРАЙ,2022,2022Q3,0.017601043024771838,3
КРАСНОДАРСКИЙ КРАЙ,2022,2022Q4,0.0,4
КРАСНОЯРСКИЙ КРАЙ,2018,2018Q1,0.023809523809523808,1
КРАСНОЯРСКИЙ КРАЙ,2018,2018Q2,0.02286401925391095,2
КРАСНОЯРСКИЙ КРАЙ,2018,2018Q3,0.02120141342756184,3
КРАСНОЯРСКИЙ КРАЙ,2018,2018Q4,0.026794258373205742,4
КРАСНОЯРСКИЙ КРАЙ,2019,2019Q1,0.016930022573363433,1
КРАСНОЯРСКИЙ КРАЙ,2019,2019Q2,0.017660044150110375,2
КРАСНОЯРСКИЙ КРАЙ,2019,2019Q3,0.008839779005524863,3
КРАСНОЯРСКИЙ КРАЙ,2019,2019Q4,0.00265017667844523,4
КРАСНОЯРСКИЙ КРАЙ,2020,2020Q1,0.0,1
КРАСНОЯРСКИЙ КРАЙ,2020,2020Q2,0.0010298661174047373,2
КРАСНОЯРСКИЙ КРАЙ,2020,2020Q3,0.0,3
КРАСНОЯРСКИЙ КРАЙ,2020,2020Q4,0.06838905775075987,4
КРАСНОЯРСКИЙ КРАЙ,2021,2021Q1,0.05165692007797271,1
КРАСНОЯРСКИЙ КРАЙ,2021,2021Q2,0.023414634146341463,2
КРАСНОЯРСКИЙ КРАЙ,2021,2021Q3,0.025112107623318385,3
КРАСНОЯРСКИЙ КРАЙ,2021,2021Q4,0.018799710773680405,4
КРАСНОЯРСКИЙ КРАЙ,2022,2022Q1,0.0272,1
КРАСНОЯРСКИЙ КРАЙ,2022,2022Q2,0.028294862248696945,2
КРАСНОЯРСКИЙ КРАЙ,2022,2022Q3,0.02494802494802495,3
КРАСНОЯРСКИЙ КРАЙ,2022,2022Q4,0.0,4
КРЫМ РЕСП,2018,2018Q1,0.0,1
КРЫМ РЕСП,2018,2018Q2,0.0,2
КРЫМ РЕСП,2018,2018Q3,0.3333333333333333,3
КРЫМ РЕСП,2018,2018Q4,0.0,4
КРЫМ РЕСП,2019,2019Q1,0.0,1
КРЫМ РЕСП,2019,2019Q2,0.0,2
КРЫМ РЕСП,2019,2019Q3,0.0,3
КРЫМ РЕСП,2019,2019Q4,0.0,4
КРЫМ РЕСП,2020,2020Q1,0.0,1
КРЫМ РЕСП,2020,2020Q2,0.0,2
КРЫМ РЕСП,2020,2020Q3,0.0,3
КРЫМ РЕСП,2020,2020Q4,0.01818181818181818,4
КРЫМ РЕСП,2021,2021Q1,0.0,1
КРЫМ РЕСП,2021,2021Q2,0.0,2
КРЫМ РЕСП,2021,2021Q3,0.0,3
КРЫМ РЕСП,2021,2021Q4,0.01639344262295082,4
КРЫМ РЕСП,2022,2022Q1,0.0,1
КРЫМ РЕСП,2022,2022Q2,0.0,2
КРЫМ РЕСП,2022,2022Q3,0.0,3
КРЫМ РЕСП,2022,2022Q4,0.0,4
КУРГАНСКАЯ ОБЛ,2018,2018Q1,0.014705882352941176,1
КУРГАНСКАЯ ОБЛ,2018,2018Q2,0.007692307692307693,2
КУРГАНСКАЯ ОБЛ,2018,2018Q3,0.014285714285714285,3
КУРГАНСКАЯ ОБЛ,2018,2018Q4,0.0,4
КУРГАНСКАЯ ОБЛ,2019,2019Q1,0.02158273381294964,1
КУРГАНСКАЯ ОБЛ,2019,2019Q2,0.02158273381294964,2
КУРГАНСКАЯ ОБЛ,2019,2019Q3,0.0,3
КУРГАНСКАЯ ОБЛ,2019,2019Q4,0.004366812227074236,4
КУРГАНСКАЯ ОБЛ,2020,2020Q1,0.0,1
КУРГАНСКАЯ ОБЛ,2020,2020Q2,0.0,2
КУРГАНСКАЯ ОБЛ,2020,2020Q3,0.0,3
КУРГАНСКАЯ ОБЛ,2020,2020Q4,0.09387755102040816,4
КУРГАНСКАЯ ОБЛ,2021,2021Q1,0.109375,1
КУРГАНСКАЯ ОБЛ,2021,2021Q2,0.0,2
КУРГАНСКАЯ ОБЛ,2021,2021Q3,0.03389830508474576,3
КУРГАНСКАЯ ОБЛ,2021,2021Q4,0.013636363636363636,4
КУРГАНСКАЯ ОБЛ,2022,2022Q1,0.008403361344537815,1
КУРГАНСКАЯ ОБЛ,2022,2022Q2,0.04918032786885246,2
КУРГАНСКАЯ ОБЛ,2022,2022Q3,0.0,3
КУРГАНСКАЯ ОБЛ,2022,2022Q4,0.0,4
КУРСКАЯ ОБЛ,2018,2018Q1,0.046511627906976744,1
КУРСКАЯ ОБЛ,2018,2018Q2,0.0392156862745098,2
КУРСКАЯ ОБЛ,2018,2018Q3,0.0425531914893617,3
КУРСКАЯ ОБЛ,2018,2018Q4,0.0007331378299120235,4
КУРСКАЯ ОБЛ,2019,2019Q1,0.047619047619047616,1
КУРСКАЯ ОБЛ,2019,2019Q2,0.0,2
КУРСКАЯ ОБЛ,2019,2019Q3,0.03125,3
КУРСКАЯ ОБЛ,2019,2019Q4,0.0,4
КУРСКАЯ ОБЛ,2020,2020Q1,0.0,1
КУРСКАЯ ОБЛ,2020,2020Q2,0.0,2
КУРСКАЯ ОБЛ,2020,2020Q3,0.0,3
КУРСКАЯ ОБЛ,2020,2020Q4,0.0007396449704142012,4
КУРСКАЯ ОБЛ,2021,2021Q1,0.04878048780487805,1
КУРСКАЯ ОБЛ,2021,2021Q2,0.043478260869565216,2
КУРСКАЯ ОБЛ,2021,2021Q3,0.0,3
КУРСКАЯ ОБЛ,2021,2021Q4,0.000708215297450425,4
КУРСКАЯ ОБЛ,2022,2022Q1,0.02564102564102564,1
КУРСКАЯ ОБЛ,2022,2022Q2,0.0,2
КУРСКАЯ ОБЛ,2022,2022Q3,0.0,3
КУРСКАЯ ОБЛ,2022,2022Q4,0.0,4
ЛЕНИНГРАДСКАЯ ОБЛ,2018,2018Q1,0.041254125412541254,1
ЛЕНИНГРАДСКАЯ ОБЛ,2018,2018Q2,0.020905923344947737,2
ЛЕНИНГРАДСКАЯ ОБЛ,2018,2018Q3,0.04568527918781726,3
ЛЕНИНГРАДСКАЯ ОБЛ,2018,2018Q4,0.00461361014994233,4
ЛЕНИНГРАДСКАЯ ОБЛ,2019,2019Q1,0.0018115942028985507,1
ЛЕНИНГРАДСКАЯ ОБЛ,2019,2019Q2,0.0,2
ЛЕНИНГРАДСКАЯ ОБЛ,2019,2019Q3,0.0,3
ЛЕНИНГРАДСКАЯ ОБЛ,2019,2019Q4,0.0016565433462175593,4
ЛЕНИНГРАДСКАЯ ОБЛ,2020,2020Q1,0.003401360544217687,1
ЛЕНИНГРАДСКАЯ ОБЛ,2020,2020Q2,0.0,2
ЛЕНИНГРАДСКАЯ ОБЛ,2020,2020Q3,0.0,3
ЛЕНИНГРАДСКАЯ ОБЛ,2020,2020Q4,0.009654471544715448,4
ЛЕНИНГРАДСКАЯ ОБЛ,2021,2021Q1,0.009868421052631578,1
ЛЕНИНГРАДСКАЯ ОБЛ,2021,2021Q2,0.01206896551724138,2
ЛЕНИНГРАДСКАЯ ОБЛ,2021,2021Q3,0.012237762237762238,3
ЛЕНИНГРАДСКАЯ ОБЛ,2021,2021Q4,0.009448035803083043,4
ЛЕНИНГРАДСКАЯ ОБЛ,2022,2022Q1,0.013793103448275862,1
ЛЕНИНГРАДСКАЯ ОБЛ,2022,2022Q2,0.01174496644295302,2
ЛЕНИНГРАДСКАЯ ОБЛ,2022,2022Q3,0.004893964110929853,3
ЛЕНИНГРАДСКАЯ ОБЛ,2022,2022Q4,0.0,4
ЛИПЕЦКАЯ ОБЛ,2018,2018Q1,0.028440832910106652,1
ЛИПЕЦКАЯ ОБЛ,2018,2018Q2,0.020429544264012573,2
ЛИПЕЦКАЯ ОБЛ,2018,2018Q3,0.017632914774245258,3
ЛИПЕЦКАЯ ОБЛ,2018,2018Q4,0.031315240083507306,4
ЛИПЕЦКАЯ ОБЛ,2019,2019Q1,0.006907985631389887,1
ЛИПЕЦКАЯ ОБЛ,2019,2019Q2,0.00028595939376608524,2
ЛИПЕЦКАЯ ОБЛ,2019,2019Q3,0.00026295030239284776,3
ЛИПЕЦКАЯ ОБЛ,2019,2019Q4,0.0,4
ЛИПЕЦКАЯ ОБЛ,2020,2020Q1,0.0002698327037236913,1
ЛИПЕЦКАЯ ОБЛ,2020,2020Q2,0.0,2
ЛИПЕЦКАЯ ОБЛ,2020,2020Q3,0.0,3
ЛИПЕЦКАЯ ОБЛ,2020,2020Q4,0.020338794160258553,4
ЛИПЕЦКАЯ ОБЛ,2021,2021Q1,0.002484815019326339,1
ЛИПЕЦКАЯ ОБЛ,2021,2021Q2,0.0014033118158854898,2
ЛИПЕЦКАЯ ОБЛ,2021,2021Q3,0.009381898454746136,3
ЛИПЕЦКАЯ ОБЛ,2021,2021Q4,0.0031087497173863895,4
ЛИПЕЦКАЯ ОБЛ,2022,2022Q1,0.011599676288103588,1
ЛИПЕЦКАЯ ОБЛ,2022,2022Q2,0.0064516129032258064,2
ЛИПЕЦКАЯ ОБЛ,2022,2022Q3,0.0021152829190904283,3
ЛИПЕЦКАЯ ОБЛ,2022,2022Q4,0.0,4
МАГАДАНСКАЯ ОБЛ,2018,2018Q4,0.0,4
МАГАДАНСКАЯ ОБЛ,2019,2019Q4,0.0,4
МАГАДАНСКАЯ ОБЛ,2020,2020Q1,0.0,1
МАГАДАНСКАЯ ОБЛ,2020,2020Q2,0.0,2
МАГАДАНСКАЯ ОБЛ,2020,2020Q3,0.0,3
МАГАДАНСКАЯ ОБЛ,2020,2020Q4,0.0,4
МАГАДАНСКАЯ ОБЛ,2021,2021Q1,0.0,1
МАГАДАНСКАЯ ОБЛ,2021,2021Q2,0.0,2
МАГАДАНСКАЯ ОБЛ,2021,2021Q3,0.0,3
МАГАДАНСКАЯ ОБЛ,2021,2021Q4,0.021739130434782608,4
МАГАДАНСКАЯ ОБЛ,2022,2022Q2,0.0,2
МАГАДАНСКАЯ ОБЛ,2022,2022Q4,0.0,4
МАРИЙ ЭЛ РЕСП,2018,2018Q1,0.1111111111111111,1
МАРИЙ ЭЛ РЕСП,2018,2018Q2,0.0,2
МАРИЙ ЭЛ РЕСП,2018,2018Q3,0.0,3
МАРИЙ ЭЛ РЕСП,2018,2018Q4,0.0,4
МАРИЙ ЭЛ РЕСП,2019,2019Q1,0.0,1
МАРИЙ ЭЛ РЕСП,2019,2019Q2,0.0,2
МАРИЙ ЭЛ РЕСП,2019,2019Q3,0.0,3
